Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude_meters,VpsAltitude(feet),VpsAltitude_meters,Speed(mph),Speed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
2761,582.3,9m 42.3s,39.23684107,-77.25134235,P-GPS,297.2,90.6,0.0,0.0,25.9,11.6,"2,529.5",771.0,39.23055476,-77.25511997,15,60,15.168,0.012,3.786,3.798,3.796,3.788,10.2,5.2,0,-8.6,3,26,1024,1607,1024,1024,1024,,,,,
2762,582.4,9m 42.4s,39.23685019,-77.25133626,P-GPS,297.2,90.6,0.0,0.0,25.6,11.5,"2,533.2",772.1,39.23055476,-77.25511997,15,60,15.168,0.012,3.786,3.798,3.796,3.788,10.2,5.2,0,-8.6,3.9,26.2,1024,1600,1024,1024,1024,,,,,
2763,582.5,9m 42.5s,39.23685931,-77.25133019,P-GPS,297.2,90.6,0.0,0.0,25.5,11.4,"2,536.9",773.3,39.23055476,-77.25511997,15,60,15.168,0.012,3.786,3.798,3.796,3.788,10.2,5.2,0,-8.8,3.8,26.3,1024,1602,1024,1024,1024,,,,,
2764,582.6,9m 42.6s,39.2368684,-77.25132412,P-GPS,297.2,90.6,0.0,0.0,25.5,11.4,"2,540.7",774.4,39.23055476,-77.25511997,15,60,15.156,0.012,3.783,3.79,3.795,3.788,10.1,5.2,0,-9,3.7,26.1,1024,1598,1024,1024,1024,,,,,
2765,582.7,9m 42.7s,39.23687751,-77.25131803,P-GPS,297.2,90.6,0.0,0.0,25.5,11.4,"2,544.4",775.5,39.23055476,-77.25511997,15,60,15.156,0.012,3.783,3.79,3.795,3.788,10.1,5.2,0,-8.5,3.6,25.9,1024,1605,1024,1024,1024,,,,,
2766,582.8,9m 42.8s,39.23688658,-77.25131193,P-GPS,297.2,90.6,0.0,0.0,25.5,11.4,"2,548.1",776.7,39.23055476,-77.25511997,15,60,15.156,0.012,3.783,3.79,3.795,3.788,10.1,5.2,0,-8.2,3.7,25.8,1024,1604,1024,1024,1024,,,,,
2767,582.9,9m 42.9s,39.23689563,-77.25130582,P-GPS,297.2,90.6,0.0,0.0,25.4,11.4,"2,551.9",777.8,39.23055476,-77.25511997,15,60,15.156,0.012,3.783,3.79,3.795,3.788,10.1,5.2,0,-9,3.6,25.8,1024,1605,1024,1024,1024,,,,,
2768,583,9m 43s,39.23690466,-77.2512997,P-GPS,297.2,90.6,0.0,0.0,25.4,11.4,"2,555.6",778.9,39.23055476,-77.25511997,15,60,15.156,0.012,3.783,3.79,3.795,3.788,10.1,5.2,0,-8.7,2.7,25.8,1024,1599,1024,1024,1024,,,,,
2769,583.1,9m 43.1s,39.23691373,-77.25129357,P-GPS,296.9,90.5,0.0,0.0,25.4,11.4,"2,559.3",780.1,39.23055476,-77.25511997,15,60,15.156,0.012,3.783,3.79,3.795,3.788,10.1,5.2,0,-8.5,3.4,26,1024,1599,1024,1024,1024,,,,,
2770,583.2,9m 43.2s,39.23692278,-77.25128743,P-GPS,296.9,90.5,0.0,0.0,25.4,11.4,"2,563.0",781.2,39.23055476,-77.25511997,15,60,15.156,0.012,3.783,3.79,3.795,3.788,10.1,5.2,0,-8.4,3.4,26,1024,1600,1024,1024,1024,,,,,
2771,583.3,9m 43.3s,39.23693183,-77.25128127,P-GPS,296.9,90.5,0.0,0.0,25.5,11.4,"2,566.8",782.3,39.23055476,-77.25511997,15,60,15.156,0.012,3.783,3.79,3.795,3.788,10.1,5.2,0,-8.3,3.4,25.9,1024,1599,1024,1024,1024,,,,,
2772,583.4,9m 43.4s,39.23694088,-77.25127511,P-GPS,296.9,90.5,0.0,0.0,25.4,11.4,"2,570.5",783.5,39.23055476,-77.25511997,15,60,15.156,0.012,3.783,3.79,3.795,3.788,10,5.2,0,-8.6,3.3,25.9,1024,1599,1024,1024,1024,,,,,
2773,583.5,9m 43.5s,39.23694993,-77.25126898,P-GPS,296.9,90.5,0.0,0.0,25.4,11.4,"2,574.2",784.6,39.23055476,-77.25511997,15,60,15.156,0.012,3.783,3.79,3.795,3.788,10,5.2,0,-8.5,3.5,25.8,1024,1598,1024,1024,1024,,,,,
2774,584.2,9m 44.2s,39.23701307,-77.25122577,P-GPS,297.2,90.6,0.0,0.0,25.4,11.4,"2,600.3",792.6,39.23055476,-77.25511997,15,60,15.156,0.012,3.783,3.79,3.795,3.788,9.9,5.2,0,-8.5,2.4,26,1024,1590,1024,1024,1024,,,,,
2775,584.3,9m 44.3s,39.23702195,-77.25121964,P-GPS,296.9,90.5,0.0,0.0,25.4,11.3,"2,603.9",793.7,39.23055476,-77.25511997,15,60,15.156,0.012,3.783,3.79,3.795,3.788,9.9,5.2,0,-8,1.7,25.8,1024,1581,1024,1024,1024,,,,,
2776,584.4,9m 44.4s,39.23703081,-77.25121356,P-GPS,296.9,90.5,0.0,0.0,25.0,11.2,"2,607.6",794.8,39.23055476,-77.25511997,15,60,15.156,0.012,3.783,3.79,3.795,3.788,9.9,5.2,0,-8.3,2.8,26.2,1024,1578,1024,1024,1024,,,,,
2777,584.5,9m 44.5s,39.23703969,-77.25120751,P-GPS,296.9,90.5,0.0,0.0,25.0,11.2,"2,611.2",795.9,39.23055476,-77.25511997,15,60,15.156,0.012,3.783,3.79,3.795,3.788,9.9,5.2,0,-7.5,2.8,26.2,1024,1556,1024,1024,1024,,,,,
2778,584.6,9m 44.6s,39.23704857,-77.2512015,P-GPS,297.2,90.6,0.0,0.0,25.0,11.2,"2,614.9",797.0,39.23055476,-77.25511997,15,59,15.165,0.019,3.782,3.794,3.801,3.788,9.9,5.1,0,-6.7,2.7,26.1,1024,1535,1024,1024,1024,,,,,
2779,584.7,9m 44.7s,39.23705747,-77.25119552,P-GPS,297.2,90.6,0.0,0.0,24.9,11.2,"2,618.5",798.1,39.23055476,-77.25511997,15,59,15.165,0.019,3.782,3.794,3.801,3.788,9.9,5.1,0,-6.1,2.9,26.2,1024,1495,1024,1024,1024,,,,,
2780,584.8,9m 44.8s,39.23706633,-77.25118959,P-GPS,297.2,90.6,0.0,0.0,24.9,11.1,"2,622.2",799.2,39.23055476,-77.25511997,15,59,15.165,0.019,3.782,3.794,3.801,3.788,9.9,5.1,0,-4.6,2.9,26.3,1024,1443,1024,1024,1024,,,,,
2781,584.9,9m 44.9s,39.23707515,-77.2511837,P-GPS,297.2,90.6,0.0,0.0,24.8,11.1,"2,625.8",800.3,39.23055476,-77.25511997,15,59,15.165,0.019,3.782,3.794,3.801,3.788,9.8,5,0,-1.9,3.4,26.3,1024,1381,1024,1024,1024,,,,,
2782,585.4,9m 45.4s,39.23711712,-77.25115523,P-GPS,296.9,90.5,0.0,0.0,23.6,10.5,"2,643.1",805.6,39.23055476,-77.25511997,15,59,15.165,0.019,3.782,3.794,3.801,3.788,8.7,4.6,0,21,1.6,26.2,1024,1024,1024,1024,1024,,,,,
2783,585.9,9m 45.9s,39.23715023,-77.25113156,P-GPS,296.9,90.5,0.0,0.0,18.8,8.4,"2,656.9",809.8,39.23055476,-77.25511997,15,59,15.165,0.019,3.782,3.794,3.801,3.788,6.4,3.3,0,26.1,-1.9,26,1024,1024,1024,1024,1024,,,,,
2784,586.8,9m 46.8s,39.23718438,-77.25110615,P-GPS,297.2,90.6,0.0,0.0,10.9,4.9,"2,671.2",814.2,39.23055476,-77.25511997,15,59,15.165,0.019,3.782,3.794,3.801,3.788,2.7,1.3,0,19.6,2.1,26.8,1024,1024,1024,1024,1024,,,,,
2785,587,9m 47s,39.2371883,-77.25110246,P-GPS,297.2,90.6,0.0,0.0,10.0,4.5,"2,672.9",814.7,39.23055476,-77.25511997,15,59,15.165,0.019,3.782,3.794,3.801,3.788,2.1,1,-0.1,20.4,3.8,26.5,1024,1024,1024,1024,1024,,,,,
2786,587.1,9m 47.1s,39.23718991,-77.25110088,P-GPS,297.2,90.6,0.0,0.0,5.7,2.5,"2,673.6",814.9,39.23055476,-77.25511997,15,59,15.165,0.019,3.782,3.794,3.801,3.788,1.8,0.9,0,21.4,5,26.2,1024,1024,1024,1024,1024,,,,,
2787,587.2,9m 47.2s,39.23719121,-77.25109929,P-GPS,297.2,90.6,0.0,0.0,4.7,2.1,"2,674.3",815.1,39.23055476,-77.25511997,15,59,15.165,0.019,3.782,3.794,3.801,3.788,1.5,0.8,0,21.3,5.9,26.2,1024,1024,1024,1024,1024,,,,,
2788,587.3,9m 47.3s,39.23719228,-77.25109791,P-GPS,297.2,90.6,0.0,0.0,4.0,1.8,"2,674.8",815.3,39.23055476,-77.25511997,15,59,15.165,0.019,3.782,3.794,3.801,3.788,1.1,0.8,0,21.7,5,26.2,1024,1024,1024,1024,1024,,,,,
2789,587.4,9m 47.4s,39.23719305,-77.25109647,P-GPS,297.6,90.7,0.0,0.0,3.7,1.6,"2,675.2",815.4,39.23055476,-77.25511997,15,59,15.165,0.019,3.782,3.794,3.801,3.788,0.8,0.7,0,20.3,3.2,26.1,1024,1024,1024,1024,1024,,,,,
2790,587.5,9m 47.5s,39.23719362,-77.25109527,P-GPS,297.6,90.7,0.0,0.0,3.2,1.4,"2,675.5",815.5,39.23055476,-77.25511997,15,59,15.165,0.019,3.782,3.794,3.801,3.788,0.6,0.6,0,16.8,2.8,26,1024,1024,1024,1024,1024,,,,,
2791,587.6,9m 47.6s,39.23719397,-77.25109405,P-GPS,297.6,90.7,0.0,0.0,2.6,1.2,"2,675.8",815.6,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0.4,0.5,0,12.6,2.9,25.8,1024,1024,1024,1024,1024,,,,,
2792,587.7,9m 47.7s,39.23719422,-77.25109301,P-GPS,297.2,90.6,0.0,0.0,2.6,1.2,"2,676.0",815.6,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0.3,0.5,0,11.3,2,25.7,1024,1024,1024,1024,1024,,,,,
2793,587.8,9m 47.8s,39.2371944,-77.25109193,P-GPS,297.2,90.6,0.0,0.0,2.1,0.9,"2,676.2",815.7,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0.2,0.5,0,10.7,1.6,25.7,1024,1024,1024,1024,1024,,,,,
2794,589.9,9m 49.9s,39.23719484,-77.25108762,P-GPS,297.2,90.6,0.0,0.0,0.4,0.2,"2,676.9",815.9,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,5.3,1.7,24.4,1024,1024,1024,886,1024,,,,,Downlink Restored (after 0m 2.1s)
2795,590,9m 50s,39.23719482,-77.25108786,P-GPS,297.2,90.6,0.0,0.0,0.4,0.2,"2,676.8",815.9,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,4.6,1.8,22.6,1024,1024,1024,868,1024,,,,,
2796,590.3,9m 50.3s,39.23719479,-77.25108847,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,"2,676.7",815.9,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,2.5,1.9,18.1,1024,1024,1024,862,1024,,,,,
2797,590.4,9m 50.4s,39.23719484,-77.25108864,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,"2,676.7",815.9,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,3.8,2,16.4,1024,1024,1024,863,1024,,,,,
2798,590.5,9m 50.5s,39.23719489,-77.25108869,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,"2,676.7",815.9,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,5,0.9,14.6,1024,1024,1024,862,1024,,,,,
2799,590.6,9m 50.6s,39.23719497,-77.25108878,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,"2,676.8",815.9,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,5.7,0.1,12.9,1024,1024,1024,862,1024,,,,,
2800,590.7,9m 50.7s,39.23719503,-77.25108882,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,"2,676.8",815.9,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0.1,0,5.3,-0.7,11.2,1024,1024,1024,857,1024,,,,,
2801,590.8,9m 50.8s,39.23719512,-77.25108892,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,"2,676.8",815.9,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,4.6,-1.3,9.5,1024,1024,1024,849,1024,,,,,
2802,590.9,9m 50.9s,39.23719519,-77.25108897,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,"2,676.8",815.9,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,4.5,-0.8,7.7,1024,1024,1024,850,1024,,,,,
2803,591.8,9m 51.8s,39.23719588,-77.25108947,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,"2,677.0",815.9,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0.1,0,4.4,-2.6,-14.5,1024,1024,1024,791,1024,,,,,
2804,593.1,9m 53.1s,39.2371964,-77.25108844,P-GPS,297.9,90.8,0.0,0.0,0.2,0.1,"2,677.3",816.0,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0.2,0,-1.6,-6.5,-61.2,1024,1024,1024,1021,1024,,,,,Downlink Restored (after 0m 1.3s)
2805,594.1,9m 54.1s,39.23719643,-77.25108854,P-GPS,297.9,90.8,0.0,0.0,0.0,0.0,"2,677.3",816.0,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0.1,-3,-4.5,-63.6,1024,1024,1024,1024,1024,,,,,Downlink Restored (after 0m 1s)
2806,594.2,9m 54.2s,39.23719647,-77.25108871,P-GPS,297.9,90.8,0.0,0.0,0.0,0.0,"2,677.3",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0.1,-2.2,-4.7,-63.6,1024,1024,1024,1024,1024,,,,,
2807,594.3,9m 54.3s,39.23719649,-77.25108885,P-GPS,297.9,90.8,0.0,0.0,0.0,0.0,"2,677.3",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,-1.9,-4.2,-63.7,1024,1024,1024,1024,1024,,,,,
2808,594.4,9m 54.4s,39.23719653,-77.25108906,P-GPS,297.9,90.8,0.0,0.0,0.0,0.0,"2,677.2",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,-0.4,-4.3,-63.7,1024,1024,1024,1024,1024,,,,,
2809,594.9,9m 54.9s,39.23719628,-77.25108937,P-GPS,297.9,90.8,0.0,0.0,0.0,0.0,"2,677.1",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0.1,-4.4,-3.6,-63.5,1024,1024,1024,1024,1024,,,,,
2810,595,9m 55s,39.23719623,-77.25108947,P-GPS,297.9,90.8,0.0,0.0,0.0,0.0,"2,677.1",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,-3.3,-3.5,-63.5,1024,1024,1024,1024,1024,,,,,
2811,595.1,9m 55.1s,39.2371962,-77.25108956,P-GPS,297.9,90.8,0.0,0.0,0.0,0.0,"2,677.1",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,-2.7,-3.9,-63.5,1024,1024,1024,1024,1024,,,,,
2812,595.2,9m 55.2s,39.2371962,-77.25108972,P-GPS,297.9,90.8,0.0,0.0,0.0,0.0,"2,677.1",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,-1.8,-3.9,-63.5,1024,1024,1024,1024,1024,,,,,
2813,595.3,9m 55.3s,39.2371962,-77.25108985,P-GPS,297.9,90.8,0.0,0.0,0.0,0.0,"2,677.0",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,-1.4,-3.8,-63.6,1024,1024,1024,1024,1024,,,,,
2814,595.4,9m 55.4s,39.23719622,-77.25109,P-GPS,297.9,90.8,0.0,0.0,1.1,0.5,"2,677.0",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,-1.5,-3.9,-63.5,1024,1024,1024,1024,1024,,,,,
2815,595.5,9m 55.5s,39.23719624,-77.25109009,P-GPS,297.9,90.8,0.0,0.0,0.0,0.0,"2,677.0",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,-1.5,-4.5,-63.5,1024,1024,1024,1024,1024,,,,,
2816,597.1,9m 57.1s,39.23719735,-77.2510917,P-GPS,298.2,90.9,0.0,0.0,0.3,0.1,"2,677.2",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0.1,0.1,-1,-5.6,-63.4,1024,1024,1024,818,1024,,,,,Downlink Restored (after 0m 1.6s)
2817,597.2,9m 57.2s,39.23719737,-77.25109167,P-GPS,298.2,90.9,0.0,0.0,0.2,0.1,"2,677.2",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0.1,0.1,-1.9,-5.5,-63.4,1024,1024,1024,900,1024,,,,,
2818,597.4,9m 57.4s,39.23719749,-77.25109168,P-GPS,297.9,90.8,0.0,0.0,0.0,0.0,"2,677.2",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0.1,-2.3,-5.6,-67.6,1024,1024,1024,1024,1024,,,,,
2819,597.8,9m 57.8s,39.23719789,-77.2510919,P-GPS,297.9,90.8,0.0,0.0,0.0,0.0,"2,677.4",816.1,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0,0,0,-1.1,-6.3,-68.1,1024,1049,1024,1024,1024,,,,,
2820,598.9,9m 58.9s,39.23719889,-77.25109498,P-GPS,297.9,90.8,0.0,0.0,0.6,0.3,"2,677.3",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0.2,-0.5,0,-6.1,-5.8,-67.9,1024,1251,1024,1024,1024,,,,,Downlink Restored (after 0m 1.1s)
2821,599.7,9m 59.7s,39.23720245,-77.25110445,P-GPS,297.9,90.8,0.0,0.0,2.5,1.1,"2,677.4",816.1,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,0.7,-1.2,0.1,-9,-7.1,-67.9,1024,1291,1024,1024,1024,,,,,
2822,600.3,10m 0.3s,39.23720655,-77.25111672,P-GPS,297.9,90.8,0.0,0.0,4.3,1.9,"2,677.2",816.0,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,1,-1.9,0.1,-9.2,-6.9,-67.8,1024,1326,1024,1024,1024,,,,,
2823,600.5,10m 0.5s,39.23720815,-77.25112178,P-GPS,297.9,90.8,0.0,0.0,4.5,2.0,"2,677.2",816.0,39.23055476,-77.25511997,14,59,15.199,0.013,3.797,3.805,3.805,3.792,1,-2.1,0.1,-9.1,-7.1,-67.7,1024,1329,1024,1024,1024,,,,,
2824,602.1,10m 2.1s,39.2372235,-77.25117396,P-GPS,297.9,90.8,0.0,0.0,6.7,3.0,"2,676.1",815.7,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,1.3,-3.2,0.1,-10.3,-6.4,-67.8,1024,1414,1024,1024,1024,,,,,Downlink Restored (after 0m 1.6s)
2825,602.4,10m 2.4s,39.23722707,-77.25118593,P-GPS,297.9,90.8,0.0,0.0,8.3,3.7,"2,675.8",815.6,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,1.4,-3.5,0,-12.4,-6.5,-67.6,1024,1411,1024,1024,1024,,,,,
2826,602.9,10m 2.9s,39.23723379,-77.25120785,P-GPS,297.9,90.8,0.0,0.0,9.1,4.1,"2,675.5",815.5,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,1.6,-4,0,-13.7,-6.4,-67.5,1024,1447,1024,1024,1024,,,,,
2827,603.4,10m 3.4s,39.23724137,-77.25123326,P-GPS,297.9,90.8,0.0,0.0,10.5,4.7,"2,675.1",815.4,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,1.8,-4.6,0.1,-13.6,-6.4,-67.6,1024,1446,1024,1024,1024,,,,,
2828,603.5,10m 3.5s,39.23724301,-77.25123887,P-GPS,297.6,90.7,0.0,0.0,10.7,4.8,"2,675.0",815.3,39.23055476,-77.25511997,15,59,15.199,0.013,3.797,3.805,3.805,3.792,1.8,-4.7,0.1,-13.4,-6.4,-67.6,1024,1446,1024,1024,1024,,,,,
2829,603.6,10m 3.6s,39.23724466,-77.25124462,P-GPS,297.6,90.7,0.0,0.0,11.7,5.2,"2,674.9",815.3,39.23055476,-77.25511997,15,58,15.043,0.015,3.753,3.763,3.768,3.759,1.9,-4.8,0,-13.2,-6.5,-67.6,1024,1446,1024,1024,1024,,,,,
2830,603.8,10m 3.8s,39.23724802,-77.25125625,P-GPS,297.6,90.7,0.0,0.0,12.0,5.4,"2,674.6",815.2,39.23055476,-77.25511997,15,58,15.043,0.015,3.753,3.763,3.768,3.759,1.9,-4.9,0,-13.4,-6.6,-67.7,1024,1447,1024,1024,1024,,,,,
2831,603.9,10m 3.9s,39.23724974,-77.25126216,P-GPS,297.6,90.7,0.0,0.0,12.0,5.4,"2,674.5",815.2,39.23055476,-77.25511997,15,58,15.043,0.015,3.753,3.763,3.768,3.759,1.9,-5,0,-13.4,-6.6,-67.6,1024,1447,1024,1024,1024,,,,,
2832,604,10m 4s,39.23725145,-77.25126815,P-GPS,297.9,90.8,0.0,0.0,12.2,5.5,"2,674.4",815.2,39.23055476,-77.25511997,15,58,15.043,0.015,3.753,3.763,3.768,3.759,2,-5.1,0,-13.4,-6.3,-67.6,1024,1448,1024,1024,1024,,,,,
2833,604.1,10m 4.1s,39.23725322,-77.2512742,P-GPS,297.6,90.7,0.0,0.0,12.3,5.5,"2,674.3",815.1,39.23055476,-77.25511997,15,58,15.043,0.015,3.753,3.763,3.768,3.759,2,-5.2,0,-13,-6.5,-67.6,1024,1448,1024,1024,1024,,,,,
2834,604.3,10m 4.3s,39.23725677,-77.2512866,P-GPS,297.6,90.7,0.0,0.0,12.7,5.7,"2,674.1",815.0,39.23055476,-77.25511997,15,58,15.043,0.015,3.753,3.763,3.768,3.759,2,-5.3,0,-12,-6.6,-67.8,1024,1446,1024,1024,1024,,,,,
2835,604.4,10m 4.4s,39.23725855,-77.25129289,P-GPS,297.6,90.7,0.0,0.0,12.7,5.7,"2,673.9",815.0,39.23055476,-77.25511997,15,58,15.043,0.015,3.753,3.763,3.768,3.759,2,-5.4,0,-12.2,-6.4,-67.8,1024,1450,1024,1024,1024,,,,,
2836,606.5,10m 6.5s,39.23730072,-77.25143714,P-GPS,297.2,90.6,0.0,0.0,14.1,6.3,"2,671.9",814.4,39.23055476,-77.25511997,15,58,15.043,0.015,3.753,3.763,3.768,3.759,2.3,-6.4,0,-11.3,-4.5,-68,1024,1459,1024,1024,1024,,,,,Downlink Restored (after 0m 2.1s)
2837,606.6,10m 6.6s,39.23730287,-77.25144467,P-GPS,297.2,90.6,0.0,0.0,14.2,6.3,"2,671.8",814.4,39.23055476,-77.25511997,15,58,15.064,0.019,3.755,3.769,3.774,3.766,2.3,-6.4,0,-11.6,-4.5,-67.8,1024,1458,1024,1024,1024,,,,,
2838,606.7,10m 6.7s,39.23730506,-77.25145223,P-GPS,297.2,90.6,0.0,0.0,15.5,6.9,"2,671.7",814.3,39.23055476,-77.25511997,15,58,15.064,0.019,3.755,3.769,3.774,3.766,2.3,-6.5,0,-10.8,-4.4,-67.9,1024,1457,1024,1024,1024,,,,,
2839,606.8,10m 6.8s,39.2373073,-77.25145983,P-GPS,297.2,90.6,0.0,0.0,15.6,7.0,"2,671.6",814.3,39.23055476,-77.25511997,15,58,15.064,0.019,3.755,3.769,3.774,3.766,2.4,-6.5,0,-10.5,-4.8,-67.8,1024,1464,1024,1024,1024,,,,,
2840,606.9,10m 6.9s,39.23730954,-77.25146742,P-GPS,297.2,90.6,0.0,0.0,15.7,7.0,"2,671.5",814.3,39.23055476,-77.25511997,15,58,15.064,0.019,3.755,3.769,3.774,3.766,2.4,-6.5,0,-10.1,-4.8,-67.8,1024,1457,1024,1024,1024,,,,,
2841,607.5,10m 7.5s,39.23732342,-77.25151318,P-GPS,297.2,90.6,0.0,0.0,15.8,7.1,"2,671.2",814.2,39.23055476,-77.25511997,15,58,15.064,0.019,3.755,3.769,3.774,3.766,2.4,-6.6,0,-10,-5.2,-67.7,1024,1467,1024,1024,1024,,,,,
2842,607.6,10m 7.6s,39.23732579,-77.25152085,P-GPS,297.2,90.6,0.0,0.0,15.8,7.1,"2,671.2",814.2,39.23055476,-77.25511997,15,58,15.053,0.016,3.755,3.767,3.771,3.76,2.4,-6.6,0,-9.9,-5,-67.8,1024,1472,1024,1024,1024,,,,,
2843,607.7,10m 7.7s,39.23732813,-77.25152848,P-GPS,297.2,90.6,0.0,0.0,15.8,7.1,"2,671.2",814.2,39.23055476,-77.25511997,15,58,15.053,0.016,3.755,3.767,3.771,3.76,2.5,-6.6,0,-10,-5,-67.8,1024,1474,1024,1024,1024,,,,,
2844,607.8,10m 7.8s,39.23733048,-77.2515361,P-GPS,297.2,90.6,0.0,0.0,15.8,7.1,"2,671.1",814.2,39.23055476,-77.25511997,15,58,15.053,0.016,3.755,3.767,3.771,3.76,2.5,-6.6,0,-9.7,-5.2,-67.9,1024,1475,1024,1024,1024,,,,,
2845,608,10m 8s,39.23733516,-77.25155146,P-GPS,297.2,90.6,0.0,0.0,15.8,7.1,"2,671.1",814.1,39.23055476,-77.25511997,15,58,15.053,0.016,3.755,3.767,3.771,3.76,2.5,-6.7,0,-10.4,-5.1,-67.9,1024,1471,1024,1024,1024,,,,,
2846,608.1,10m 8.1s,39.2373375,-77.25155918,P-GPS,297.2,90.6,0.0,0.0,15.9,7.1,"2,671.1",814.1,39.23055476,-77.25511997,15,58,15.053,0.016,3.755,3.767,3.771,3.76,2.5,-6.7,0,-10.7,-4.8,-67.9,1024,1470,1024,1024,1024,,,,,
2847,608.2,10m 8.2s,39.23733988,-77.25156695,P-GPS,297.2,90.6,0.0,0.0,16.0,7.2,"2,671.0",814.1,39.23055476,-77.25511997,15,58,15.053,0.016,3.755,3.767,3.771,3.76,2.5,-6.7,0,-10.5,-4.9,-67.9,1024,1466,1024,1024,1024,,,,,
2848,608.4,10m 8.4s,39.23734466,-77.25158265,P-GPS,297.2,90.6,0.0,0.0,16.2,7.3,"2,671.0",814.1,39.23055476,-77.25511997,15,58,15.053,0.016,3.755,3.767,3.771,3.76,2.5,-6.8,0,-9.8,-4.8,-67.9,1024,1452,1024,1024,1024,,,,,
2849,608.5,10m 8.5s,39.23734706,-77.25159054,P-GPS,297.2,90.6,0.0,0.0,16.3,7.3,"2,671.0",814.1,39.23055476,-77.25511997,15,58,15.053,0.016,3.755,3.767,3.771,3.76,2.5,-6.8,0,-9.1,-4.7,-68,1024,1449,1024,1024,1024,,,,,
